order_id,invoice_id,order_ts,invoice_ts,due_date,paid_ts,customer_id,account_name,industry,segment,region,country,state,city,sales_channel,sales_rep_id,product_family,sku,contract_type,term_months,quantity,unit_price_local,discount_pct,gross_amount_local,net_amount_local,currency,payment_status,days_to_pay_est
ORD-1730324122,INV-0648317938,2025-01-21 15:44:22,2025-01-25 15:44:22,2025-02-24 15:44:22,,CUST-20238874,Quantum Fin,SaaS,SMB,North America,USA,NY,New York,Direct,SR-164022,CRM Add-on,CRM-INSIGHTS,Subscription,12,12,10887.67,0.1124,130652.04,115969.18,USD,Net 30,41
ORD-3566157056,INV-8630002336,2025-09-21 12:20:27,2025-09-23 12:20:27,2025-10-23 12:20:27,2025-10-12 12:20:27,CUST-71718775,Summit Holdings,Travel,Enterprise,North America,USA,NY,New York,Online,SR-461013,CRM Add-on,CRM-AI,Subscription,12,6,393182.87,0.0,2359097.23,2359097.23,INR,Paid,19
ORD-7534386496,INV-5068275473,2025-10-22 19:25:18,2025-10-24 19:25:18,2025-11-23 19:25:18,2025-11-11 19:25:18,CUST-92248623,Vertex Fin,Healthcare,Mid-Market,North America,USA,IL,Chicago,Partner,SR-172336,Support Automation,SUP-DEFLECT,Subscription,24,8,4676.36,0.2546,74821.84,55772.47,EUR,Paid,18
ORD-6973322888,INV-1027453296,2024-07-31 13:07:06,2024-08-01 13:07:06,2024-08-31 13:07:06,2024-08-25 13:07:06,CUST-92448881,Quantum Group,Travel,SMB,North America,USA,NC,Raleigh,Online,SR-357619,CRM Add-on,CRM-AUTO,Usage-Based,1,4,540360.89,0.1228,180120.3,158000.99,INR,Paid,24
ORD-3451628170,INV-2012472456,2025-01-20 16:43:38,2025-01-24 16:43:38,2025-02-23 16:43:38,2025-02-12 16:43:38,CUST-81016782,BlueRock Systems,FinTech,SMB,North America,USA,FL,Miami,Direct,SR-184714,Support Automation,SUP-AGENT,Subscription,12,5,13689.66,0.1806,68448.31,56087.61,USD,Paid,19
ORD-2583470299,INV-5179683735,2024-01-16 21:27:33,2024-01-20 21:27:33,2024-02-19 21:27:33,2024-02-04 21:27:33,CUST-41729858,Sunrise Logistics,Healthcare,Mid-Market,North America,USA,GA,Atlanta,Online,SR-141085,CRM Add-on,CRM-INSIGHTS,Subscription,12,12,11569.95,0.3375,138839.45,91985.68,USD,Paid,15
ORD-3259560208,INV-2287766556,2025-03-17 19:54:26,2025-03-19 19:54:26,2025-04-18 19:54:26,,CUST-81438736,Nimbus Fin,Retail,Mid-Market,EMEA,UK,,London,Online,SR-040172,Supply Chain Optimizer,SCO-PLAN,Subscription,12,1,12918.63,0.198,12918.63,10361.08,GBP,Net 30,28
ORD-0605106815,INV-4323272148,2024-04-19 17:19:28,2024-04-23 17:19:28,2024-05-23 17:19:28,,CUST-39266627,Apex Industries,Education,Mid-Market,APAC,Singapore,,Singapore,Partner,SR-053835,Supply Chain Optimizer,SCO-PLAN,Subscription,12,5,1418289.35,0.2081,7091446.74,5615925.57,INR,Net 30,33
ORD-3285098976,INV-7699655551,2024-02-22 03:53:59,2024-02-22 03:53:59,2024-03-23 03:53:59,2024-03-17 03:53:59,CUST-08321190,Sunrise Works,Travel,SMB,North America,USA,WA,Seattle,Direct,SR-126873,Analytics Suite,ANL-STD,Subscription,36,8,511904.94,0.1248,12285718.53,10752459.64,INR,Paid,24
ORD-1388987935,INV-6160947387,2025-04-25 04:03:57,2025-04-29 04:03:57,2025-05-29 04:03:57,,CUST-73209937,Vertex Group,Education,Mid-Market,North America,USA,CA,San Francisco,Direct,SR-587404,Analytics Suite,ANL-STD,Subscription,24,19,6900.99,0.2119,262237.77,206671.64,USD,Overdue,69
ORD-8303881517,INV-7338607179,2024-05-07 11:55:36,2024-05-09 11:55:36,2024-06-08 11:55:36,,CUST-98964905,Sunrise Holdings,Manufacturing,Mid-Market,APAC,Singapore,,Singapore,Direct,SR-287076,AI Platform,AIP-DEV,Subscription,24,24,774558.09,0.0,37178788.39,37178788.39,INR,Net 30,26
ORD-7017091333,INV-3241530711,2024-12-07 15:48:45,2024-12-08 15:48:45,2025-01-07 15:48:45,2024-12-26 15:48:45,CUST-33499822,BlueRock Fin,Retail,Mid-Market,North America,USA,GA,Atlanta,Partner,SR-921593,Analytics Suite,ANL-ENT,Subscription,12,24,27351.56,0.0,656437.42,656437.42,USD,Paid,18
ORD-1049658064,INV-9082556496,2024-03-13 16:00:39,2024-03-17 16:00:39,2024-04-16 16:00:39,,CUST-47985180,Vertex Holdings,Travel,SMB,North America,USA,CA,San Francisco,Direct,SR-167732,Analytics Suite,ANL-PRO,Subscription,24,20,917491.48,0.1604,36699659.14,30811394.34,INR,Net 30,19
ORD-6567293900,INV-1163566112,2025-06-17 18:52:48,2025-06-17 18:52:48,2025-07-17 18:52:48,2025-07-10 18:52:48,CUST-34985296,Apex Holdings,Manufacturing,SMB,APAC,India,KA,Bengaluru,Direct,SR-471139,Analytics Suite,ANL-STD,Subscription,24,14,4681.01,0.0,131068.31,131068.31,GBP,Paid,23
ORD-7537705762,INV-9527643126,2025-06-30 02:28:52,2025-06-30 02:28:52,2025-07-30 02:28:52,,CUST-42886536,Nimbus Fin,Travel,SMB,North America,USA,IL,Chicago,Direct,SR-685339,Supply Chain Optimizer,SCO-PLAN,Usage-Based,12,10,9855.07,0.3096,98550.75,68036.25,GBP,Net 30,23
ORD-0924280786,INV-9112114647,2025-02-14 04:09:45,2025-02-18 04:09:45,2025-03-20 04:09:45,2025-03-28 04:09:45,CUST-02002787,Evergreen Works,Retail,SMB,North America,USA,FL,Miami,Online,SR-626640,CRM Add-on,CRM-INSIGHTS,Professional Services,3,6,9761.74,0.2445,14642.61,11062.79,USD,Paid,38
ORD-1754010040,INV-3208096165,2025-08-20 03:35:56,2025-08-21 03:35:56,2025-09-20 03:35:56,,CUST-40548127,Vertex Industries,Manufacturing,SMB,North America,Canada,ON,Toronto,Direct,SR-990227,Support Automation,SUP-ENT,Usage-Based,1,11,2405140.22,0.3044,2204711.87,1533503.02,INR,Net 30,31
ORD-1741406494,INV-1716386147,2024-11-08 12:59:06,2024-11-08 12:59:06,2025-01-07 12:59:06,,CUST-67101307,Apex Labs,FinTech,Mid-Market,APAC,India,UP,Lucknow,Marketplace,SR-740404,Supply Chain Optimizer,SCO-PLAN,Subscription,12,20,14380.57,0.1033,287611.38,257907.69,USD,Net 60,62
ORD-2219947862,INV-3234678119,2024-05-13 15:12:56,2024-05-13 15:12:56,2024-06-12 15:12:56,2024-06-10 15:12:56,CUST-56439689,Evergreen Industries,FinTech,Mid-Market,APAC,India,DL,Delhi,Direct,SR-665488,Analytics Suite,ANL-PRO,Subscription,12,13,14248.81,0.1717,185234.54,153422.17,USD,Paid,28
ORD-1732341626,INV-1216080610,2024-04-18 02:46:22,2024-04-20 02:46:22,2024-05-20 02:46:22,2024-05-01 02:46:22,CUST-89575605,Nimbus Industries,Logistics,SMB,North America,USA,NY,New York,Direct,SR-067439,Support Automation,SUP-ENT,Usage-Based,6,8,2205785.51,0.1322,8823142.05,7657122.01,INR,Paid,11
ORD-5710836958,INV-0396064723,2024-06-05 20:50:56,2024-06-06 20:50:56,2024-07-06 20:50:56,2024-06-30 20:50:56,CUST-89177470,Quantum Group,Retail,Mid-Market,North America,USA,NC,Raleigh,Partner,SR-283581,Support Automation,SUP-DEFLECT,Professional Services,3,9,5566.51,0.1084,12524.65,11166.8,USD,Paid,24
ORD-7572280219,INV-3100542655,2024-05-23 07:16:57,2024-05-23 07:16:57,2024-07-22 07:16:57,,CUST-97326804,Vertex Works,Healthcare,Enterprise,North America,Canada,ON,Toronto,Online,SR-787927,Supply Chain Optimizer,SCO-ENT,Professional Services,1,10,50469.68,0.0392,42058.06,40407.7,USD,Net 60,53
ORD-6237104069,INV-0854323031,2024-08-19 15:50:59,2024-08-22 15:50:59,2024-09-21 15:50:59,,CUST-55945082,Evergreen Industries,Retail,SMB,North America,Canada,ON,Toronto,Marketplace,SR-087814,Supply Chain Optimizer,SCO-EXEC,Subscription,12,22,1660408.82,0.1106,36528994.07,32490705.68,INR,Overdue,93
ORD-8148944779,INV-5519201934,2024-06-02 18:02:20,2024-06-02 18:02:20,2024-07-02 18:02:20,2024-06-22 18:02:20,CUST-26594981,Summit Works,Logistics,Mid-Market,EMEA,UK,,London,Online,SR-790703,Support Automation,SUP-DEFLECT,Usage-Based,3,9,461219.45,0.0607,1037743.75,974727.07,INR,Paid,20
ORD-6170931510,INV-8590647543,2025-02-26 00:52:08,2025-02-26 00:52:08,2025-03-28 00:52:08,2025-03-15 00:52:08,CUST-16962452,Cobalt Logistics,SaaS,Mid-Market,North America,USA,MA,Boston,Online,SR-048861,Support Automation,SUP-DEFLECT,Subscription,24,17,5393.74,0.4022,183387.19,109635.16,USD,Paid,17
ORD-4366645419,INV-3026428880,2024-04-16 20:45:20,2024-04-17 20:45:20,2024-05-17 20:45:20,,CUST-43772175,Sunrise Industries,Logistics,SMB,EMEA,UK,,London,Direct,SR-672631,CRM Add-on,CRM-AUTO,Subscription,12,22,6215.32,0.0831,136737.14,125368.43,USD,Overdue,60
ORD-4825669339,INV-5102935516,2025-03-20 23:17:25,2025-03-23 23:17:25,2025-05-22 23:17:25,,CUST-45436926,Pioneer Group,SaaS,SMB,North America,USA,GA,Atlanta,Inside Sales,SR-237569,CRM Add-on,CRM-AI,Subscription,24,8,308932.31,0.268,4942917.04,3618346.55,INR,Net 60,32
ORD-7884103583,INV-4415090525,2024-08-26 23:00:26,2024-08-28 23:00:26,2024-09-27 23:00:26,2024-09-30 23:00:26,CUST-06310799,BlueRock Industries,SaaS,SMB,APAC,India,TN,Chennai,Direct,SR-401501,CRM Add-on,CRM-AI,Subscription,24,3,3875.39,0.057,23252.35,21927.21,USD,Paid,33
ORD-2032663682,INV-9366358109,2025-05-06 03:20:53,2025-05-08 03:20:53,2025-06-07 03:20:53,2025-05-26 03:20:53,CUST-68876810,Summit Labs,Manufacturing,Mid-Market,APAC,India,RJ,Jaipur,Direct,SR-826905,Supply Chain Optimizer,SCO-ENT,Usage-Based,3,23,52219.66,0.1138,300263.05,266079.39,USD,Paid,18
ORD-9725360706,INV-2556448916,2025-01-01 09:25:25,2025-01-04 09:25:25,2025-02-03 09:25:25,2025-01-27 09:25:25,CUST-16477861,Apex Group,Healthcare,Enterprise,North America,USA,MA,Boston,Online,SR-902451,Supply Chain Optimizer,SCO-PLAN,Subscription,12,2,17760.46,0.1773,35520.92,29222.83,USD,Paid,23
ORD-9819650634,INV-1470896687,2025-10-09 05:34:53,2025-10-10 05:34:53,2025-11-09 05:34:53,2025-11-01 05:34:53,CUST-38518979,Nimbus Systems,Manufacturing,Mid-Market,North America,USA,CA,San Francisco,Online,SR-860853,AI Platform,AIP-DEV,Usage-Based,3,6,722357.64,0.1338,1083536.46,938538.15,INR,Paid,22
ORD-8777103398,INV-3060129662,2024-11-10 10:49:09,2024-11-14 10:49:09,2024-12-14 10:49:09,,CUST-97312517,Sunrise Group,Manufacturing,Mid-Market,APAC,India,WB,Kolkata,Inside Sales,SR-720134,Analytics Suite,ANL-PRO,Usage-Based,1,8,13245.82,0.0814,8830.55,8111.62,USD,Net 30,10
ORD-3160304997,INV-5594849995,2024-07-29 23:23:57,2024-07-30 23:23:57,2024-08-29 23:23:57,2024-08-13 23:23:57,CUST-83188534,Quantum Industries,SaaS,Enterprise,North America,Canada,ON,Toronto,Partner,SR-933972,AI Platform,AIP-ENT,Usage-Based,3,1,43423.44,0.218,10855.86,8489.59,USD,Paid,14
ORD-4066286404,INV-4893509419,2025-02-25 18:18:53,2025-03-01 18:18:53,2025-03-31 18:18:53,2025-03-28 18:18:53,CUST-46880654,Summit Group,Manufacturing,SMB,North America,USA,NY,New York,Partner,SR-529245,CRM Add-on,CRM-INSIGHTS,Professional Services,1,16,7869.57,0.1067,10492.76,9373.3,GBP,Paid,27
ORD-5514099294,INV-2257711618,2025-04-16 18:30:17,2025-04-20 18:30:17,2025-05-20 18:30:17,2025-05-21 18:30:17,CUST-55271780,Summit Systems,Education,SMB,North America,USA,NC,Raleigh,Marketplace,SR-090745,AI Platform,AIP-BUS,Usage-Based,1,7,12951.23,0.2495,7554.88,5670.06,GBP,Paid,31
ORD-9789915482,INV-8082850939,2024-11-10 10:07:34,2024-11-13 10:07:34,2024-12-13 10:07:34,2024-12-04 10:07:34,CUST-54935230,Pioneer Retail,Travel,SMB,APAC,India,UP,Lucknow,Inside Sales,SR-743529,CRM Add-on,CRM-INSIGHTS,Subscription,12,2,11257.4,0.1312,22514.8,19561.43,USD,Paid,21
ORD-3127325270,INV-2743062426,2025-02-04 22:28:40,2025-02-05 22:28:40,2025-03-07 22:28:40,,CUST-13753367,Pioneer Group,Healthcare,SMB,North America,USA,TX,Austin,Online,SR-713315,CRM Add-on,CRM-AI,Usage-Based,3,4,308997.17,0.2011,308997.17,246865.09,INR,Net 30,21
ORD-3996896373,INV-7326723926,2024-12-02 22:04:52,2024-12-02 22:04:52,2025-01-01 22:04:52,2025-01-01 22:04:52,CUST-33695256,Nimbus Industries,Retail,SMB,North America,USA,CA,San Francisco,Direct,SR-803981,Supply Chain Optimizer,SCO-PLAN,Subscription,36,13,15083.54,0.1837,588258.04,480172.33,EUR,Paid,30
ORD-5194153151,INV-8597083301,2024-08-06 19:21:31,2024-08-08 19:21:31,2024-09-07 19:21:31,,CUST-26161099,Evergreen Retail,Manufacturing,SMB,North America,USA,CA,San Francisco,Partner,SR-991511,CRM Add-on,CRM-INSIGHTS,Subscription,12,19,10739.92,0.0,204058.54,204058.54,USD,Overdue,111
ORD-2198991627,INV-4290650974,2024-08-12 19:32:50,2024-08-16 19:32:50,2024-09-15 19:32:50,2024-09-09 19:32:50,CUST-04797381,Cobalt Works,Manufacturing,Mid-Market,North America,USA,NY,New York,Partner,SR-149377,Analytics Suite,ANL-ENT,Professional Services,1,23,28249.19,0.325,54144.29,36545.19,USD,Paid,24
ORD-7202252353,INV-1911015286,2025-10-10 15:38:29,2025-10-14 15:38:29,2025-11-13 15:38:29,2025-11-01 15:38:29,CUST-83824169,Apex Health,Manufacturing,Enterprise,North America,USA,TX,Austin,Partner,SR-413697,CRM Add-on,CRM-AUTO,Subscription,24,12,754897.28,0.0,18117534.76,18117534.76,INR,Paid,18
ORD-4119794255,INV-7971222728,2025-04-27 02:17:17,2025-04-28 02:17:17,2025-05-28 02:17:17,2025-05-09 02:17:17,CUST-68302771,Nimbus Labs,Travel,Mid-Market,APAC,Singapore,,Singapore,Direct,SR-929157,Analytics Suite,ANL-STD,Subscription,12,15,5185.32,0.4184,77779.76,45240.15,GBP,Paid,11
ORD-0578897371,INV-3399858345,2024-03-09 06:49:45,2024-03-10 06:49:45,2024-04-09 06:49:45,2024-03-31 06:49:45,CUST-77682215,Cobalt Labs,Retail,Enterprise,EMEA,Germany,,Berlin,Online,SR-467470,Analytics Suite,ANL-STD,Subscription,12,11,585922.76,0.1,6445150.41,5800774.19,INR,Paid,21
ORD-7493657431,INV-0203572975,2025-11-18 18:27:03,2025-11-19 18:27:03,2025-12-19 18:27:03,,CUST-32659126,Vertex Retail,Healthcare,Enterprise,North America,USA,GA,Atlanta,Inside Sales,SR-017968,Support Automation,SUP-DEFLECT,Subscription,12,11,6196.47,0.1368,68161.19,58838.08,USD,Overdue,97
ORD-3988792375,INV-2857425978,2025-05-24 07:50:42,2025-05-24 07:50:42,2025-06-23 07:50:42,2025-06-07 07:50:42,CUST-82674849,Sunrise Holdings,Manufacturing,Mid-Market,North America,USA,TX,Austin,Online,SR-798143,AI Platform,AIP-ENT,Subscription,12,14,25272.58,0.0772,353816.17,326488.01,GBP,Paid,14
ORD-9682968573,INV-0216838884,2024-02-05 04:08:14,2024-02-07 04:08:14,2024-03-08 04:08:14,2024-03-03 04:08:14,CUST-18810890,Quantum Health,Retail,SMB,APAC,India,TS,Hyderabad,Direct,SR-611602,Support Automation,SUP-DEFLECT,Usage-Based,3,17,428805.52,0.2372,1822423.46,1390119.79,INR,Paid,25
ORD-4526344930,INV-4589155061,2025-06-04 22:44:04,2025-06-04 22:44:04,2025-07-04 22:44:04,2025-06-19 22:44:04,CUST-46099398,Cobalt Group,Retail,SMB,North America,USA,WA,Seattle,Partner,SR-255041,Analytics Suite,ANL-ENT,Subscription,24,16,24129.61,0.0646,772147.56,722228.99,USD,Paid,15
ORD-7929986453,INV-6160862879,2025-02-25 11:43:12,2025-02-25 11:43:12,2025-03-27 11:43:12,2025-03-16 11:43:12,CUST-11132539,Cobalt Works,Healthcare,SMB,EMEA,UK,,London,Online,SR-170354,AI Platform,AIP-BUS,Subscription,12,20,13840.05,0.0278,276801.09,269097.38,EUR,Paid,19
ORD-1722705537,INV-6914824967,2025-10-16 20:39:18,2025-10-17 20:39:18,2025-11-16 20:39:18,2025-11-27 20:39:18,CUST-72581024,Evergreen Fin,Healthcare,SMB,North America,USA,GA,Atlanta,Online,SR-512484,CRM Add-on,CRM-INSIGHTS,Subscription,12,14,837050.79,0.2751,11718711.05,8495298.07,INR,Paid,41
ORD-5680983091,INV-2832330212,2024-12-15 06:49:11,2024-12-16 06:49:11,2025-02-14 06:49:11,,CUST-65058036,Vertex Works,Logistics,SMB,APAC,India,MH,Mumbai,Marketplace,SR-645478,CRM Add-on,CRM-AI,Professional Services,3,16,310625.59,0.2778,1242502.37,897288.38,INR,Net 60,41
ORD-8103277832,INV-8380559764,2025-01-05 08:37:39,2025-01-05 08:37:39,2025-02-04 08:37:39,,CUST-14220565,Evergreen Fin,Retail,Enterprise,North America,USA,IL,Chicago,Partner,SR-303218,CRM Add-on,CRM-AUTO,Subscription,12,18,8599.94,0.1296,154798.92,134737.34,EUR,Overdue,92
ORD-1918783184,INV-1262331712,2024-08-13 08:14:20,2024-08-13 08:14:20,2024-09-12 08:14:20,,CUST-59020652,Apex Works,Retail,Enterprise,EMEA,Germany,,Berlin,Inside Sales,SR-442214,CRM Add-on,CRM-AI,Subscription,24,11,5169.92,0.021,113738.35,111344.87,USD,Net 30,30
ORD-2382647125,INV-4230913517,2024-08-17 08:57:30,2024-08-21 08:57:30,2024-09-20 08:57:30,,CUST-55563220,Summit Health,Healthcare,Mid-Market,EMEA,UK,,London,Inside Sales,SR-600542,AI Platform,AIP-DEV,Subscription,12,8,806329.64,0.0939,6450637.14,5845017.1,INR,Net 30,29
ORD-0618205105,INV-7715349667,2025-03-17 10:30:07,2025-03-21 10:30:07,2025-04-20 10:30:07,,CUST-70616054,Sunrise Industries,FinTech,Mid-Market,North America,USA,NC,Raleigh,Online,SR-788427,AI Platform,AIP-BUS,Subscription,12,4,17905.67,0.098,71622.69,64604.26,USD,Net 30,32
ORD-6773300435,INV-5961641379,2025-08-14 07:08:40,2025-08-18 07:08:40,2025-10-17 07:08:40,,CUST-06928497,BlueRock Fin,Education,Enterprise,APAC,Singapore,,Singapore,Inside Sales,SR-264894,CRM Add-on,CRM-AUTO,Subscription,24,11,7568.46,0.4303,166506.15,94865.02,GBP,Net 60,62
ORD-2188160710,INV-7548169485,2025-09-28 19:32:27,2025-09-30 19:32:27,2025-10-30 19:32:27,2025-10-22 19:32:27,CUST-41479540,Quantum Holdings,Education,Enterprise,North America,USA,NY,New York,Online,SR-010107,CRM Add-on,CRM-INSIGHTS,Subscription,12,10,10973.31,0.3007,109733.11,76731.2,GBP,Paid,22
ORD-0951212521,INV-5524243698,2025-07-05 07:49:37,2025-07-08 07:49:37,2025-08-07 07:49:37,,CUST-61514850,Quantum Retail,Healthcare,Mid-Market,North America,USA,NC,Raleigh,Direct,SR-604698,Support Automation,SUP-DEFLECT,Subscription,12,5,452863.13,0.1974,2264315.64,1817238.5,INR,Net 30,26
ORD-1452943319,INV-6341060733,2025-03-11 10:35:47,2025-03-12 10:35:47,2025-04-11 10:35:47,2025-04-09 10:35:47,CUST-56385411,Pioneer Systems,Healthcare,Mid-Market,EMEA,UK,,London,Partner,SR-970294,Analytics Suite,ANL-PRO,Subscription,36,13,1089420.9,0.1221,42487414.93,37300557.95,INR,Paid,28
ORD-4881085190,INV-5219403294,2024-12-23 20:39:21,2024-12-23 20:39:21,2025-01-22 20:39:21,2025-01-06 20:39:21,CUST-14951160,Evergreen Fin,Healthcare,SMB,APAC,India,DL,Delhi,Partner,SR-698999,CRM Add-on,CRM-INSIGHTS,Subscription,12,21,847753.96,0.0297,17802833.21,17273419.45,INR,Paid,14
ORD-7920080815,INV-0002649871,2024-08-30 10:29:30,2024-09-02 10:29:30,2024-10-02 10:29:30,2024-09-23 10:29:30,CUST-08819105,Sunrise Works,SaaS,SMB,North America,USA,FL,Miami,Direct,SR-018881,Support Automation,SUP-ENT,Professional Services,6,15,27057.28,0.1954,202929.58,163287.19,USD,Paid,21
ORD-8500269769,INV-8203384713,2025-07-03 00:15:07,2025-07-05 00:15:07,2025-08-04 00:15:07,2025-07-30 00:15:07,CUST-08618666,Summit Fin,Manufacturing,SMB,North America,USA,NY,New York,Direct,SR-661443,AI Platform,AIP-DEV,Professional Services,3,1,9217.75,0.2112,2304.44,1817.81,USD,Paid,25
ORD-0862911644,INV-8673088420,2024-08-15 00:00:42,2024-08-19 00:00:42,2024-09-18 00:00:42,2024-08-30 00:00:42,CUST-06589858,Summit Retail,Travel,SMB,North America,USA,WA,Seattle,Partner,SR-775292,AI Platform,AIP-DEV,Usage-Based,12,12,8623.51,0.0029,103482.13,103183.31,USD,Paid,11
ORD-1093119028,INV-9415328397,2024-07-10 10:27:54,2024-07-14 10:27:54,2024-08-13 10:27:54,2024-08-06 10:27:54,CUST-22110484,Summit Labs,Retail,SMB,North America,USA,MA,Boston,Online,SR-530034,Support Automation,SUP-ENT,Subscription,12,1,1791434.74,0.1233,1791434.74,1570525.62,INR,Paid,23
ORD-1184122110,INV-2116621608,2025-09-12 15:33:51,2025-09-13 15:33:51,2025-10-13 15:33:51,2025-09-22 15:33:51,CUST-72032979,Evergreen Systems,Education,Mid-Market,North America,USA,FL,Miami,Partner,SR-917358,Support Automation,SUP-ENT,Subscription,24,22,2571388.54,0.2126,113141095.8,89088248.44,INR,Paid,9
ORD-0630799459,INV-8157772491,2025-02-25 22:37:41,2025-03-01 22:37:41,2025-03-31 22:37:41,,CUST-85712153,Apex Logistics,Manufacturing,Mid-Market,North America,USA,MA,Boston,Direct,SR-740050,CRM Add-on,CRM-AI,Subscription,12,23,5002.72,0.105,115062.66,102983.15,USD,Overdue,91
ORD-5557564566,INV-2948355679,2024-09-10 03:08:21,2024-09-11 03:08:21,2024-10-11 03:08:21,,CUST-48535271,Cobalt Fin,Manufacturing,SMB,North America,USA,MA,Boston,Inside Sales,SR-667080,CRM Add-on,CRM-AI,Subscription,12,24,3925.31,0.1445,94207.45,80590.94,USD,Net 30,28
ORD-1504537410,INV-0490107468,2025-09-10 13:01:23,2025-09-11 13:01:23,2025-10-11 13:01:23,,CUST-95458649,Summit Retail,Healthcare,SMB,APAC,India,KA,Bengaluru,Direct,SR-990764,Analytics Suite,ANL-PRO,Usage-Based,3,24,13015.03,0.2326,78090.15,59924.4,USD,Overdue,101
ORD-4758483001,INV-9659486646,2025-11-19 06:56:04,2025-11-21 06:56:04,2025-12-21 06:56:04,,CUST-16033936,Sunrise Systems,Manufacturing,SMB,APAC,India,UP,Lucknow,Partner,SR-053107,Analytics Suite,ANL-STD,Subscription,36,12,5801.7,0.1452,208861.38,178536.03,USD,Net 30,28
ORD-8258941909,INV-1813562663,2024-08-15 10:48:38,2024-08-19 10:48:38,2024-09-18 10:48:38,2024-09-03 10:48:38,CUST-08554779,Sunrise Labs,Travel,SMB,APAC,Australia,,Sydney,Online,SR-597672,CRM Add-on,CRM-AUTO,Subscription,12,18,6486.05,0.0,116748.9,116748.9,EUR,Paid,15
ORD-2499849012,INV-4561691450,2025-01-07 10:37:23,2025-01-10 10:37:23,2025-02-09 10:37:23,2025-01-26 10:37:23,CUST-58457829,Quantum Systems,Retail,SMB,North America,USA,CA,San Francisco,Inside Sales,SR-589009,Support Automation,SUP-DEFLECT,Subscription,12,4,4280.69,0.2558,17122.74,12743.36,GBP,Paid,16
ORD-0239453414,INV-9247901698,2024-12-11 07:29:48,2024-12-11 07:29:48,2025-01-10 07:29:48,2025-01-03 07:29:48,CUST-58990485,Evergreen Retail,SaaS,SMB,North America,USA,CA,San Francisco,Partner,SR-661930,AI Platform,AIP-ENT,Subscription,12,22,37237.86,0.3366,819233.01,543455.2,USD,Paid,23
ORD-7519704610,INV-9298556017,2025-05-16 00:26:15,2025-05-19 00:26:15,2025-06-18 00:26:15,,CUST-33691455,Pioneer Works,SaaS,Mid-Market,North America,USA,TX,Austin,Partner,SR-887356,CRM Add-on,CRM-AUTO,Usage-Based,1,4,660733.26,0.0,220244.42,220244.42,INR,Net 30,25
ORD-2258860873,INV-4869703019,2025-11-10 01:46:26,2025-11-11 01:46:26,2025-12-11 01:46:26,2025-12-06 01:46:26,CUST-55785183,BlueRock Fin,Logistics,SMB,North America,USA,NC,Raleigh,Online,SR-784137,AI Platform,AIP-DEV,Subscription,12,9,8217.4,0.2319,73956.62,56807.88,USD,Paid,25
ORD-5776662185,INV-8327673491,2025-01-27 12:32:14,2025-01-29 12:32:14,2025-02-28 12:32:14,2025-03-08 12:32:14,CUST-69581320,Summit Systems,Travel,SMB,North America,USA,GA,Atlanta,Direct,SR-535359,Analytics Suite,ANL-STD,Subscription,12,14,5553.06,0.0539,77742.9,73554.54,USD,Paid,38
ORD-2791801846,INV-5606762725,2025-07-24 05:23:15,2025-07-25 05:23:15,2025-08-24 05:23:15,2025-08-04 05:23:15,CUST-63742045,Apex Logistics,Manufacturing,SMB,North America,USA,WA,Seattle,Direct,SR-515997,Supply Chain Optimizer,SCO-EXEC,Subscription,12,21,1676848.33,0.2286,35213814.93,27164720.3,INR,Paid,10
ORD-3180395991,INV-4569325134,2025-03-01 07:50:54,2025-03-05 07:50:54,2025-04-04 07:50:54,2025-03-25 07:50:54,CUST-43829950,Summit Logistics,Education,Mid-Market,APAC,India,UP,Lucknow,Partner,SR-196986,Supply Chain Optimizer,SCO-ENT,Subscription,24,1,4127322.1,0.0047,8254644.19,8215712.38,INR,Paid,20
ORD-6780878503,INV-7540145915,2025-09-26 02:10:15,2025-09-28 02:10:15,2025-10-28 02:10:15,2025-10-23 02:10:15,CUST-90504137,Evergreen Works,Manufacturing,Mid-Market,APAC,Australia,,Sydney,Inside Sales,SR-079864,Supply Chain Optimizer,SCO-PLAN,Usage-Based,6,20,16042.73,0.1989,160427.34,128514.46,USD,Paid,25
ORD-8950575671,INV-9284247786,2024-10-16 01:11:26,2024-10-16 01:11:26,2024-11-15 01:11:26,2024-10-28 01:11:26,CUST-26641903,Nimbus Industries,SaaS,SMB,North America,USA,NY,New York,Partner,SR-736907,Supply Chain Optimizer,SCO-ENT,Subscription,12,5,43571.36,0.1647,217856.81,181983.84,USD,Paid,12
ORD-1365125128,INV-7759049268,2024-10-02 03:02:26,2024-10-04 03:02:26,2024-11-03 03:02:26,,CUST-95055397,Summit Group,SaaS,Enterprise,North America,USA,FL,Miami,Partner,SR-794262,CRM Add-on,CRM-INSIGHTS,Subscription,12,8,13480.03,0.04,107840.28,103529.63,USD,Overdue,96
ORD-4538269152,INV-5668367938,2024-10-29 09:03:16,2024-10-29 09:03:16,2024-11-28 09:03:16,,CUST-20049617,Sunrise Holdings,Education,SMB,EMEA,UK,,London,Direct,SR-851132,Support Automation,SUP-DEFLECT,Subscription,12,19,4380.62,0.1455,83231.8,71119.69,USD,Net 30,14
